:START_ID(Movie)|:END_ID(Keyword)|:TYPE
20483|bank robbery|HAS_KEYWORD
11457|father son relationship|HAS_KEYWORD
11457|house|HAS_KEYWORD
11457|cancer|HAS_KEYWORD
11457|drug|HAS_KEYWORD
11457|divorce|HAS_KEYWORD
11457|ex-wife|HAS_KEYWORD
11457|unemployment|HAS_KEYWORD
321697|biography|HAS_KEYWORD
321697|computer|HAS_KEYWORD
321697|father daughter relationship|HAS_KEYWORD
321697|apple computer|HAS_KEYWORD
321697|steve jobs|HAS_KEYWORD
321697|based on true events|HAS_KEYWORD
19840|virgin|HAS_KEYWORD
19840|cheerleader|HAS_KEYWORD
19840|graduation|HAS_KEYWORD
19840|high school|HAS_KEYWORD
19840|aspen|HAS_KEYWORD
19840|friends|HAS_KEYWORD
19840|in the closet|HAS_KEYWORD
19840|teenager|HAS_KEYWORD
19840|popularity|HAS_KEYWORD
19840|based on young adult novel|HAS_KEYWORD
19840|popular girl|HAS_KEYWORD
22327|based on novel|HAS_KEYWORD
22327|coming of age|HAS_KEYWORD
22327|duringcreditsstinger|HAS_KEYWORD
38665|lone ranger|HAS_KEYWORD
38665|wild bill hickok|HAS_KEYWORD
38665|buffalo bill|HAS_KEYWORD
38665|the lone ranger|HAS_KEYWORD
2575|dancing|HAS_KEYWORD
2575|spy|HAS_KEYWORD
2575|birthday|HAS_KEYWORD
2575|map|HAS_KEYWORD
2575|fireworks|HAS_KEYWORD
2575|bridge|HAS_KEYWORD
2575|secret agent|HAS_KEYWORD
2575|president|HAS_KEYWORD
2575|children|HAS_KEYWORD
2575|independent film|HAS_KEYWORD
2575|debt|HAS_KEYWORD
2575|swimming|HAS_KEYWORD
2575|political|HAS_KEYWORD
2575|band|HAS_KEYWORD
11644|audio tape|HAS_KEYWORD
11644|hitman|HAS_KEYWORD
11644|presidential election|HAS_KEYWORD
11644|noises|HAS_KEYWORD
11644|yell|HAS_KEYWORD
11644|politics|HAS_KEYWORD
11644|faithlessness|HAS_KEYWORD
68924|based on novel|HAS_KEYWORD
68924|1970s|HAS_KEYWORD
68924|thanksgiving|HAS_KEYWORD
68924|dysfunctional family|HAS_KEYWORD
68924|independent film|HAS_KEYWORD
253235|grandfather granddaughter relationship|HAS_KEYWORD
253235|neighbor|HAS_KEYWORD
253235|wealthy|HAS_KEYWORD
253235|elderly|HAS_KEYWORD
253235|estrangement|HAS_KEYWORD
22102|wilderness|HAS_KEYWORD
22102|teen angst|HAS_KEYWORD
10068|sexual obsession|HAS_KEYWORD
10068|prostitute|HAS_KEYWORD
10068|women's sexual identity|HAS_KEYWORD
10068|broker|HAS_KEYWORD
10068|gallery owner|HAS_KEYWORD
10068|sadomasochism|HAS_KEYWORD
848|secret identity|HAS_KEYWORD
848|self sacrifice|HAS_KEYWORD
848|magic|HAS_KEYWORD
848|virgin|HAS_KEYWORD
848|solar eclipse|HAS_KEYWORD
848|sacrifice|HAS_KEYWORD
848|sorcerer's apprentice|HAS_KEYWORD
848|amulet|HAS_KEYWORD
848|lottery|HAS_KEYWORD
848|brood|HAS_KEYWORD
848|egg|HAS_KEYWORD
848|princess|HAS_KEYWORD
848|sorcerer|HAS_KEYWORD
848|human sacrifice|HAS_KEYWORD
848|dragon|HAS_KEYWORD
848|hidden identity|HAS_KEYWORD
848|crossdressing|HAS_KEYWORD
848|landslide|HAS_KEYWORD
848|sword and sorcery|HAS_KEYWORD
36811|duringcreditsstinger|HAS_KEYWORD
522|individual|HAS_KEYWORD
522|taxi|HAS_KEYWORD
522|transsexuality|HAS_KEYWORD
522|fortune teller|HAS_KEYWORD
522|film business|HAS_KEYWORD
522|film making|HAS_KEYWORD
522|film producer|HAS_KEYWORD
522|vororte|HAS_KEYWORD
522|film maker|HAS_KEYWORD
522|boxer|HAS_KEYWORD
522|film director|HAS_KEYWORD
522|oddball|HAS_KEYWORD
522|celebrity|HAS_KEYWORD
522|morphine|HAS_KEYWORD
522|movie studio|HAS_KEYWORD
522|los angeles|HAS_KEYWORD
522|drug addict|HAS_KEYWORD
522|cult director|HAS_KEYWORD
522|theremin|HAS_KEYWORD
522|handgun|HAS_KEYWORD
522|trick or treating|HAS_KEYWORD
522|actor|HAS_KEYWORD
522|transvestite|HAS_KEYWORD
130150|escaped convict|HAS_KEYWORD
130150|depressed mom|HAS_KEYWORD
12246|mongolia|HAS_KEYWORD
12246|genghis khan|HAS_KEYWORD
13809|london england|HAS_KEYWORD
13809|gang leader|HAS_KEYWORD
13809|money|HAS_KEYWORD
13809|gang|HAS_KEYWORD
13809|crime|HAS_KEYWORD
27380|dictator|HAS_KEYWORD
27380|soldier|HAS_KEYWORD
27380|electronic music score|HAS_KEYWORD
27380|military unit|HAS_KEYWORD
10549|mother|HAS_KEYWORD
10549|shakespeare|HAS_KEYWORD
10549|denmark|HAS_KEYWORD
10549|loss of father|HAS_KEYWORD
10549|prince|HAS_KEYWORD
10549|madness|HAS_KEYWORD
33870|costume|HAS_KEYWORD
33870|song|HAS_KEYWORD
33870|village|HAS_KEYWORD
33870|promise|HAS_KEYWORD
33870|ballet|HAS_KEYWORD
245703|father son relationship|HAS_KEYWORD
245703|helicopter|HAS_KEYWORD
245703|fbi|HAS_KEYWORD
245703|motel|HAS_KEYWORD
245703|chase|HAS_KEYWORD
245703|child kidnapping|HAS_KEYWORD
245703|religious sect|HAS_KEYWORD
245703|goggles|HAS_KEYWORD
10739|psychoanalysis|HAS_KEYWORD
10739|comedian|HAS_KEYWORD
10739|relationship problems|HAS_KEYWORD
10739|advice|HAS_KEYWORD
10739|experience|HAS_KEYWORD
127560|post traumatic stress  disorder|HAS_KEYWORD
127560|japanese|HAS_KEYWORD
127560|world war ii|HAS_KEYWORD
127560|victim|HAS_KEYWORD
127560|autobiography|HAS_KEYWORD
127560|based on true story|HAS_KEYWORD
127560|history|HAS_KEYWORD
127560|revenge|HAS_KEYWORD
127560|redemption|HAS_KEYWORD
127560|torture|HAS_KEYWORD
37903|germany|HAS_KEYWORD
37903|child abuse|HAS_KEYWORD
37903|pastor|HAS_KEYWORD
37903|propaganda|HAS_KEYWORD
37903|children|HAS_KEYWORD
37903|punishment|HAS_KEYWORD
37903|small village|HAS_KEYWORD
37903|village people|HAS_KEYWORD
37903|east elbia|HAS_KEYWORD
37903|umerziehung|HAS_KEYWORD
10017|male nudity|HAS_KEYWORD
10017|female nudity|HAS_KEYWORD
10017|sex|HAS_KEYWORD
10017|killing|HAS_KEYWORD
10017|sheriff|HAS_KEYWORD
10017|car race|HAS_KEYWORD
10017|cemetery|HAS_KEYWORD
10017|shotgun|HAS_KEYWORD
10017|arizona|HAS_KEYWORD
10017|nudity|HAS_KEYWORD
10017|reincarnation|HAS_KEYWORD
10017|police|HAS_KEYWORD
10017|auto-tuning|HAS_KEYWORD
10017|street race|HAS_KEYWORD
10017|revenge|HAS_KEYWORD
10017|murder|HAS_KEYWORD
10017|car crash|HAS_KEYWORD
10017|alien|HAS_KEYWORD
10017|independent film|HAS_KEYWORD
10017|gang|HAS_KEYWORD
10017|motorcycle|HAS_KEYWORD
10017|violence|HAS_KEYWORD
10017|car chase|HAS_KEYWORD
10017|cult film|HAS_KEYWORD
10017|ghost|HAS_KEYWORD
10017|road movie|HAS_KEYWORD
10017|drag racing|HAS_KEYWORD
10017|roller skates|HAS_KEYWORD
10017|strange person|HAS_KEYWORD
10017|budweiser|HAS_KEYWORD
10017|turbo intercepter|HAS_KEYWORD
11468|dual identity|HAS_KEYWORD
11468|identity|HAS_KEYWORD
11468|war on drugs|HAS_KEYWORD
11468|jazz musician|HAS_KEYWORD
11468|drug scene|HAS_KEYWORD
11468|neo-noir|HAS_KEYWORD
193613|heavy metal|HAS_KEYWORD
193613|live concert|HAS_KEYWORD
17436|sex|HAS_KEYWORD
17436|slice of life|HAS_KEYWORD
17436|hollywood|HAS_KEYWORD
17436|drug|HAS_KEYWORD
17436|hedonism|HAS_KEYWORD
17436|ensemble cast|HAS_KEYWORD
17436|child murder|HAS_KEYWORD
17436|1980s|HAS_KEYWORD
17436|dysfunctional|HAS_KEYWORD
17436|intersecting lives|HAS_KEYWORD
43434|gun|HAS_KEYWORD
43434|car bomb|HAS_KEYWORD
43434|miniseries|HAS_KEYWORD
43434|terrorism|HAS_KEYWORD
43434|opec|HAS_KEYWORD
43434|hostage situation|HAS_KEYWORD
43434|revolutionary|HAS_KEYWORD
69848|war|HAS_KEYWORD
69848|army|HAS_KEYWORD
69848|battlefield|HAS_KEYWORD
69848|chivalry|HAS_KEYWORD
8408|florida|HAS_KEYWORD
8408|insanity|HAS_KEYWORD
8408|disembodied head|HAS_KEYWORD
8408|zombie|HAS_KEYWORD
8408|disembowelment|HAS_KEYWORD
8408|horror movie remade|HAS_KEYWORD
8408|living dead|HAS_KEYWORD
8408|zombie apocalypse|HAS_KEYWORD
332411|revenge|HAS_KEYWORD
332411|murder|HAS_KEYWORD
332411|police corruption|HAS_KEYWORD
332411|violence|HAS_KEYWORD
332411|corrupt politician|HAS_KEYWORD
332411|barber|HAS_KEYWORD
332411|governer|HAS_KEYWORD
9389|paris|HAS_KEYWORD
9389|japanese|HAS_KEYWORD
9389|identity|HAS_KEYWORD
9389|underworld|HAS_KEYWORD
9389|monopoly|HAS_KEYWORD
9389|future|HAS_KEYWORD
9389|beauty|HAS_KEYWORD
9389|victim|HAS_KEYWORD
9389|dystopia|HAS_KEYWORD
9389|boss|HAS_KEYWORD
9389|police|HAS_KEYWORD
9389|president|HAS_KEYWORD
9389|animation|HAS_KEYWORD
9389|disappearance|HAS_KEYWORD
9389|cgi|HAS_KEYWORD
9389|black and white|HAS_KEYWORD
9389|theft|HAS_KEYWORD
9389|scientist|HAS_KEYWORD
9389|researcher|HAS_KEYWORD
9389|corporation|HAS_KEYWORD
9626|monster|HAS_KEYWORD
9626|swordplay|HAS_KEYWORD
9626|queen|HAS_KEYWORD
9626|talisman|HAS_KEYWORD
9626|marvel comic|HAS_KEYWORD
9626|based on comic book|HAS_KEYWORD
9626|sword and sorcery|HAS_KEYWORD
75638|paranormal|HAS_KEYWORD
75638|psychic|HAS_KEYWORD
75638|skepticism|HAS_KEYWORD
8363|becoming an adult|HAS_KEYWORD
8363|high school|HAS_KEYWORD
8363|young people|HAS_KEYWORD
8363|one night|HAS_KEYWORD
15670|criminal|HAS_KEYWORD
290555|adoption|HAS_KEYWORD
290555|werewolf|HAS_KEYWORD
8328|underdog|HAS_KEYWORD
8328|competition|HAS_KEYWORD
8328|street gang|HAS_KEYWORD
8328|hip-hop|HAS_KEYWORD
8328|breakdance|HAS_KEYWORD
8328|insurgence|HAS_KEYWORD
8328|heart-throb|HAS_KEYWORD
8328|dancing scene|HAS_KEYWORD
8328|tap dancing|HAS_KEYWORD
8328|scholarship|HAS_KEYWORD
8328|ballet|HAS_KEYWORD
10982|wolf|HAS_KEYWORD
10982|suspicion|HAS_KEYWORD
10982|little red riding hood|HAS_KEYWORD
10982|investigation|HAS_KEYWORD
10982|burglary|HAS_KEYWORD
205|rwanda|HAS_KEYWORD
205|refugee|HAS_KEYWORD
205|refugee camp|HAS_KEYWORD
205|militia|HAS_KEYWORD
205|murder|HAS_KEYWORD
205|slaughter|HAS_KEYWORD
205|dead body|HAS_KEYWORD
205|atrocity|HAS_KEYWORD
205|african|HAS_KEYWORD
205|cruelty|HAS_KEYWORD
205|violence|HAS_KEYWORD
205|united nations|HAS_KEYWORD
205|genocide in rwanda|HAS_KEYWORD
205|death|HAS_KEYWORD
1620|assassin|HAS_KEYWORD
1620|secret identity|HAS_KEYWORD
1620|intelligence|HAS_KEYWORD
1620|soviet union|HAS_KEYWORD
1620|russia|HAS_KEYWORD
1620|celibacy|HAS_KEYWORD
1620|hitman|HAS_KEYWORD
1620|secret society|HAS_KEYWORD
1620|power|HAS_KEYWORD
1620|power takeover|HAS_KEYWORD
1620|adversary|HAS_KEYWORD
1620|government|HAS_KEYWORD
1620|execution|HAS_KEYWORD
1620|violence|HAS_KEYWORD
1620|killer|HAS_KEYWORD
1620|based on video game|HAS_KEYWORD
1620|secret formula|HAS_KEYWORD
175541|musical|HAS_KEYWORD
175541|based on stage musical|HAS_KEYWORD
175541|woman director|HAS_KEYWORD
175541|based on the bible|HAS_KEYWORD
175541|nativity|HAS_KEYWORD
175541|christmas|HAS_KEYWORD
241254|mobster|HAS_KEYWORD
241254|justice|HAS_KEYWORD
241254|retired|HAS_KEYWORD
241254|missing|HAS_KEYWORD
241254|missing daughter|HAS_KEYWORD
1933|nanny|HAS_KEYWORD
1933|haunted house|HAS_KEYWORD
1933|channel islands|HAS_KEYWORD
1933|parallel world|HAS_KEYWORD
1933|photosensitivity|HAS_KEYWORD
1933|spiritism|HAS_KEYWORD
679|android|HAS_KEYWORD
679|extraterrestrial technology|HAS_KEYWORD
679|space marine|HAS_KEYWORD
679|spaceman|HAS_KEYWORD
679|cryogenics|HAS_KEYWORD
679|vacuum|HAS_KEYWORD
679|space colony|HAS_KEYWORD
679|warrior woman|HAS_KEYWORD
679|settler|HAS_KEYWORD
679|space travel|HAS_KEYWORD
679|colony|HAS_KEYWORD
679|alien|HAS_KEYWORD
679|xenomorph|HAS_KEYWORD
11113|musical|HAS_KEYWORD
11113|transformation|HAS_KEYWORD
11113|flower girl|HAS_KEYWORD
11113|colonel|HAS_KEYWORD
11113|wager|HAS_KEYWORD
11113|suitor|HAS_KEYWORD
11113|class differences|HAS_KEYWORD
11113|tutor|HAS_KEYWORD
11113|aristocrat|HAS_KEYWORD
11113|linguist|HAS_KEYWORD
11113|street|HAS_KEYWORD
11113|high society|HAS_KEYWORD
11113|misogynist|HAS_KEYWORD
11113|guttersnipe|HAS_KEYWORD
11113|class prejudice|HAS_KEYWORD
11113|opposites attract|HAS_KEYWORD
3597|secret|HAS_KEYWORD
3597|blackmail|HAS_KEYWORD
3597|fisherman|HAS_KEYWORD
3597|police|HAS_KEYWORD
3597|high school|HAS_KEYWORD
3597|cover-up|HAS_KEYWORD
3597|friends|HAS_KEYWORD
3597|revenge|HAS_KEYWORD
3597|murder|HAS_KEYWORD
3597|pageant|HAS_KEYWORD
3597|slasher|HAS_KEYWORD
3597|teenager|HAS_KEYWORD
3597|killer|HAS_KEYWORD
193893|corruption|HAS_KEYWORD
193893|robbery|HAS_KEYWORD
193893|kidnapping|HAS_KEYWORD
193893|nightclub|HAS_KEYWORD
193893|male friendship|HAS_KEYWORD
193893|investigation|HAS_KEYWORD
193893|police|HAS_KEYWORD
193893|party|HAS_KEYWORD
193893|murder|HAS_KEYWORD
193893|mobster|HAS_KEYWORD
193893|los angeles|HAS_KEYWORD
193893|lying|HAS_KEYWORD
193893|impersonating a police officer|HAS_KEYWORD
193893|flashback|HAS_KEYWORD
9675|california|HAS_KEYWORD
9675|golf|HAS_KEYWORD
9675|oscar award|HAS_KEYWORD
9675|wine|HAS_KEYWORD
9675|stag night|HAS_KEYWORD
9675|marijuana|HAS_KEYWORD
9675|writer|HAS_KEYWORD
9988|germany|HAS_KEYWORD
9988|competition|HAS_KEYWORD
9988|prostitute|HAS_KEYWORD
9988|alcohol|HAS_KEYWORD
9988|beer|HAS_KEYWORD
9988|oktoberfest|HAS_KEYWORD
948|female nudity|HAS_KEYWORD
948|nudity|HAS_KEYWORD
948|mask|HAS_KEYWORD
948|babysitter|HAS_KEYWORD
948|halloween|HAS_KEYWORD
948|police|HAS_KEYWORD
948|psychopathic killer|HAS_KEYWORD
948|independent film|HAS_KEYWORD
948|stalking|HAS_KEYWORD
948|serial killer|HAS_KEYWORD
948|marijuana|HAS_KEYWORD
948|masked killer|HAS_KEYWORD
948|blood|HAS_KEYWORD
948|pot smoking|HAS_KEYWORD
948|slasher|HAS_KEYWORD
948|murderer|HAS_KEYWORD
948|throat slitting|HAS_KEYWORD
948|maniac|HAS_KEYWORD
948|violence|HAS_KEYWORD
948|killing spree|HAS_KEYWORD
948|family|HAS_KEYWORD
948|cult film|HAS_KEYWORD
948|evil|HAS_KEYWORD
948|psychotic|HAS_KEYWORD
948|smoking pot|HAS_KEYWORD
948|institution|HAS_KEYWORD
948|escaped killer|HAS_KEYWORD
146304|best man|HAS_KEYWORD
7516|neo-nazi|HAS_KEYWORD
7516|gun|HAS_KEYWORD
7516|sniper|HAS_KEYWORD
7516|fbi|HAS_KEYWORD
7516|hitman|HAS_KEYWORD
7516|bodyguard|HAS_KEYWORD
7516|to shoot dead|HAS_KEYWORD
7516|police|HAS_KEYWORD
7516|dark comedy|HAS_KEYWORD
7516|shootout|HAS_KEYWORD
7516|gangster|HAS_KEYWORD
7516|drug|HAS_KEYWORD
7516|female corpse|HAS_KEYWORD
41439|survivor|HAS_KEYWORD
41439|violence|HAS_KEYWORD
41439|self help guru|HAS_KEYWORD
41439|tricycle|HAS_KEYWORD
41439|prosthetic arm|HAS_KEYWORD
41439|pig mask|HAS_KEYWORD
41439|3d|HAS_KEYWORD
2752|sex addiction|HAS_KEYWORD
2752|laundromat|HAS_KEYWORD
9429|night life|HAS_KEYWORD
9429|nightclub|HAS_KEYWORD
9429|flower|HAS_KEYWORD
9429|flower shop|HAS_KEYWORD
9429|make a match|HAS_KEYWORD
9429|clubbing|HAS_KEYWORD
38117|based on novel|HAS_KEYWORD
38117|love|HAS_KEYWORD
38117|beautiful woman|HAS_KEYWORD
38117|curse|HAS_KEYWORD
38117|teenager|HAS_KEYWORD
38117|popularity|HAS_KEYWORD
38117|blind tutor|HAS_KEYWORD
38117|teenage romance|HAS_KEYWORD
38117|modern fairy tale|HAS_KEYWORD
38117|based on young adult novel|HAS_KEYWORD
9792|ambush|HAS_KEYWORD
9792|new mexico|HAS_KEYWORD
9792|van|HAS_KEYWORD
9792|family holiday|HAS_KEYWORD
9792|axe in the head|HAS_KEYWORD
13778|loser|HAS_KEYWORD
13778|child prodigy|HAS_KEYWORD
228203|california|HAS_KEYWORD
228203|small town|HAS_KEYWORD
228203|coach|HAS_KEYWORD
228203|championship|HAS_KEYWORD
228203|woman director|HAS_KEYWORD
228203|track and field|HAS_KEYWORD
114150|competition|HAS_KEYWORD
114150|roommate|HAS_KEYWORD
114150|college|HAS_KEYWORD
114150|female friendship|HAS_KEYWORD
114150|music|HAS_KEYWORD
114150|hazing|HAS_KEYWORD
114150|male female relationship|HAS_KEYWORD
114150|audition|HAS_KEYWORD
114150|group of friends|HAS_KEYWORD
114150|dorm room|HAS_KEYWORD
114150|bickering|HAS_KEYWORD
114150|dj|HAS_KEYWORD
114150|singing competition|HAS_KEYWORD
114150|film score|HAS_KEYWORD
114150|female musician|HAS_KEYWORD
114150|singing contest|HAS_KEYWORD
114150|young adult|HAS_KEYWORD
114150|acapella|HAS_KEYWORD
26602|beach|HAS_KEYWORD
26602|baseball|HAS_KEYWORD
26602|sport|HAS_KEYWORD
26602|bikini|HAS_KEYWORD
26602|party|HAS_KEYWORD
26602|love|HAS_KEYWORD
26602|romance|HAS_KEYWORD
26602|pool|HAS_KEYWORD
26602|summer|HAS_KEYWORD
26602|flashback|HAS_KEYWORD
10223|brother brother relationship|HAS_KEYWORD
10223|money delivery|HAS_KEYWORD
10223|airplane|HAS_KEYWORD
10223|greed|HAS_KEYWORD
10223|friendship|HAS_KEYWORD
10223|suspense|HAS_KEYWORD
10223|financial transactions|HAS_KEYWORD
16028|suicide|HAS_KEYWORD
16028|asylum|HAS_KEYWORD
16028|nightmare|HAS_KEYWORD
16028|darkness|HAS_KEYWORD
16028|supernatural|HAS_KEYWORD
16028|suspense|HAS_KEYWORD
15639|health inspector|HAS_KEYWORD
15639|food intoxication|HAS_KEYWORD
26390|male nudity|HAS_KEYWORD
26390|female nudity|HAS_KEYWORD
26390|tattoo|HAS_KEYWORD
26390|gambling|HAS_KEYWORD
26390|corruption|HAS_KEYWORD
26390|father son relationship|HAS_KEYWORD
26390|prostitute|HAS_KEYWORD
26390|robbery|HAS_KEYWORD
26390|detective|HAS_KEYWORD
26390|police brutality|HAS_KEYWORD
26390|wife husband relationship|HAS_KEYWORD
26390|card game|HAS_KEYWORD
26390|desperation|HAS_KEYWORD
26390|undercover|HAS_KEYWORD
26390|kidnapping|HAS_KEYWORD
26390|drug dealer|HAS_KEYWORD
26390|retirement|HAS_KEYWORD
26390|death of a friend|HAS_KEYWORD
26390|asthma|HAS_KEYWORD
26390|police|HAS_KEYWORD
26390|fellatio|HAS_KEYWORD
26390|blood splatter|HAS_KEYWORD
26390|revenge|HAS_KEYWORD
26390|deception|HAS_KEYWORD
26390|murder|HAS_KEYWORD
26390|betrayal|HAS_KEYWORD
26390|priest|HAS_KEYWORD
26390|breast|HAS_KEYWORD
26390|bag of money|HAS_KEYWORD
26390|shootout|HAS_KEYWORD
26390|blood on shirt|HAS_KEYWORD
26390|shot in the back|HAS_KEYWORD
26390|undercover cop|HAS_KEYWORD
26390|blood|HAS_KEYWORD
26390|suicidal|HAS_KEYWORD
26390|f word|HAS_KEYWORD
26390|shot to death|HAS_KEYWORD
26390|punched in the face|HAS_KEYWORD
26390|redemption|HAS_KEYWORD
26390|police officer killed|HAS_KEYWORD
26390|hospital|HAS_KEYWORD
26390|dirty cop|HAS_KEYWORD
26390|police corruption|HAS_KEYWORD
26390|pistol|HAS_KEYWORD
26390|new york city|HAS_KEYWORD
26390|church|HAS_KEYWORD
26390|violence|HAS_KEYWORD
26390|strangulation|HAS_KEYWORD
26390|foot chase|HAS_KEYWORD
26390|police detective|HAS_KEYWORD
26390|father daughter relationship|HAS_KEYWORD
26390|police station|HAS_KEYWORD
26390|held at gunpoint|HAS_KEYWORD
26390|catholic|HAS_KEYWORD
26390|guilt|HAS_KEYWORD
26390|brooklyn new york city|HAS_KEYWORD
26390|narcotics cop|HAS_KEYWORD
26390|nypd|HAS_KEYWORD
26390|missing person|HAS_KEYWORD
26390|racial slur|HAS_KEYWORD
26390|swat team|HAS_KEYWORD
26390|ensemble cast|HAS_KEYWORD
26390|pregnant wife|HAS_KEYWORD
26390|confessional|HAS_KEYWORD
26390|drive by shooting|HAS_KEYWORD
26390|shot in the shoulder|HAS_KEYWORD
26390|gun in mouth|HAS_KEYWORD
26390|police raid|HAS_KEYWORD
26390|reference to god|HAS_KEYWORD
26390|razor blade|HAS_KEYWORD
26390|shot through a door|HAS_KEYWORD
26390|stealing money|HAS_KEYWORD
26390|police officer shot|HAS_KEYWORD
26390|expecting twins|HAS_KEYWORD
26390|lens flare|HAS_KEYWORD
26390|flashback|HAS_KEYWORD
26390|money problems|HAS_KEYWORD
26390|family man|HAS_KEYWORD
26390|neo-noir|HAS_KEYWORD
26390|bmw|HAS_KEYWORD
26390|apathy|HAS_KEYWORD
26390|confession booth|HAS_KEYWORD
26390|thoughts of retirement|HAS_KEYWORD
26390|hail mary|HAS_KEYWORD
26390|working in the nude|HAS_KEYWORD
26390|drug raid|HAS_KEYWORD
26390|ironing money|HAS_KEYWORD
26390|bedtime prayer|HAS_KEYWORD
26390|briefing|HAS_KEYWORD
26390|shot point blank|HAS_KEYWORD
26390|reference to gregory hines|HAS_KEYWORD
26390|police badge|HAS_KEYWORD
26390|sex slave|HAS_KEYWORD
26390|trail of blood|HAS_KEYWORD
26390|gold watch|HAS_KEYWORD
26390|man slaps a woman|HAS_KEYWORD
26390|mold|HAS_KEYWORD
27759|siege|HAS_KEYWORD
27759|epic|HAS_KEYWORD
27759|beijing|HAS_KEYWORD
109428|remake|HAS_KEYWORD
109428|demon|HAS_KEYWORD
109428|necronomicon|HAS_KEYWORD
109428|duringcreditsstinger|HAS_KEYWORD
23049|beach|HAS_KEYWORD
23049|greece|HAS_KEYWORD
23049|tour bus|HAS_KEYWORD
23049|tour guide|HAS_KEYWORD
23049|viagra|HAS_KEYWORD
23049|hospital|HAS_KEYWORD
9310|usa president|HAS_KEYWORD
9310|moderator|HAS_KEYWORD
9310|musical|HAS_KEYWORD
9310|music|HAS_KEYWORD
9310|castingshow|HAS_KEYWORD
9310|image campaign|HAS_KEYWORD
9310|sleeper agent|HAS_KEYWORD
11411|saving the world|HAS_KEYWORD
11411|dc comics|HAS_KEYWORD
11411|mountains|HAS_KEYWORD
11411|nuclear missile|HAS_KEYWORD
11411|u.s. army|HAS_KEYWORD
11411|alter ego|HAS_KEYWORD
11411|sequel|HAS_KEYWORD
11411|superhero|HAS_KEYWORD
11411|laboratory|HAS_KEYWORD
11411|convertible|HAS_KEYWORD
11411|catholic school|HAS_KEYWORD
11411|newspaper editor|HAS_KEYWORD
11411|nuclear weapons|HAS_KEYWORD
11411|disarmament|HAS_KEYWORD
11411|volcanic eruption|HAS_KEYWORD
11411|great wall of china|HAS_KEYWORD
11411|super powers|HAS_KEYWORD
11411|superhuman strength|HAS_KEYWORD
16988|black people|HAS_KEYWORD
16988|loss of sister|HAS_KEYWORD
16988|dance|HAS_KEYWORD
16988|stepping|HAS_KEYWORD
7304|ice hockey|HAS_KEYWORD
7304|racism|HAS_KEYWORD
7304|pedophile|HAS_KEYWORD
7304|throat slitting|HAS_KEYWORD
7304|shot in the stomach|HAS_KEYWORD
7304|head blown off|HAS_KEYWORD
7304|police investigation|HAS_KEYWORD
7304|pistol whip|HAS_KEYWORD
7304|shot in the shoulder|HAS_KEYWORD
7304|child uses gun|HAS_KEYWORD
7304|ankle holster|HAS_KEYWORD
7304|breaking finger|HAS_KEYWORD
24747|sport|HAS_KEYWORD
1491|magic|HAS_KEYWORD
1491|princess|HAS_KEYWORD
1491|love|HAS_KEYWORD
1491|rivalry|HAS_KEYWORD
1491|vienna austria|HAS_KEYWORD
1491|crown prince|HAS_KEYWORD
1491|duchess|HAS_KEYWORD
1491|supernatural power|HAS_KEYWORD
1491|childhood sweetheart|HAS_KEYWORD
1491|vienna|HAS_KEYWORD
2989|africa|HAS_KEYWORD
2989|lion|HAS_KEYWORD
2989|elephant|HAS_KEYWORD
2989|vegetarian|HAS_KEYWORD
2989|leopard|HAS_KEYWORD
2989|tiger|HAS_KEYWORD
2989|zebra|HAS_KEYWORD
2989|wildlife|HAS_KEYWORD
2989|independent film|HAS_KEYWORD
2989|jungle|HAS_KEYWORD
2989|blood|HAS_KEYWORD
2989|exploitation film|HAS_KEYWORD
2989|animal attack|HAS_KEYWORD
2989|wildlife reserve|HAS_KEYWORD
2989|wildlife conservation|HAS_KEYWORD
10629|journalism|HAS_KEYWORD
10629|police|HAS_KEYWORD
10629|drug scene|HAS_KEYWORD
10629|murder|HAS_KEYWORD
10629|drug lord|HAS_KEYWORD
255343|surfer|HAS_KEYWORD
255343|murder|HAS_KEYWORD
255343|murderer|HAS_KEYWORD
255343|columbia|HAS_KEYWORD
255343|telephone conversation|HAS_KEYWORD
4723|suicide|HAS_KEYWORD
4723|brother brother relationship|HAS_KEYWORD
4723|spy|HAS_KEYWORD
4723|prophecy|HAS_KEYWORD
4723|middle east|HAS_KEYWORD
4723|screenwriter|HAS_KEYWORD
4723|terrorist|HAS_KEYWORD
4723|wife husband relationship|HAS_KEYWORD
4723|nevada|HAS_KEYWORD
4723|amnesia|HAS_KEYWORD
4723|allegory|HAS_KEYWORD
4723|mass murder|HAS_KEYWORD
4723|kidnapping|HAS_KEYWORD
4723|blackmail|HAS_KEYWORD
4723|riot|HAS_KEYWORD
4723|evacuation|HAS_KEYWORD
4723|afghanistan|HAS_KEYWORD
4723|time travel|HAS_KEYWORD
4723|undercover agent|HAS_KEYWORD
4723|marxism|HAS_KEYWORD
4723|politics|HAS_KEYWORD
4723|politician|HAS_KEYWORD
4723|smuggling|HAS_KEYWORD
4723|twin brother|HAS_KEYWORD
4723|movie in movie|HAS_KEYWORD
4723|murder|HAS_KEYWORD
4723|surrealism|HAS_KEYWORD
4723|balloon|HAS_KEYWORD
4723|interracial relationship|HAS_KEYWORD
4723|anti conformity|HAS_KEYWORD
4723|end of the world|HAS_KEYWORD
4723|conspiracy|HAS_KEYWORD
